56022388462983839,Jack,Romero,1F2y5DqJCedk4UqUuquncHsTTwXS612BKw,1pxikopBUcnKLedx8HkY6Q6XFhx3uGBeH,1ABMn8bzAC3jtW5HLZ8ogg3jb57K1BUDkv,$410133.39
3564840668731731,Evelyn,Peters,14SrALn5XuqbqCXfjo2dZDWZ2Tuoo1smo8,1KND8G5e98aVHi7kxTyjko5CTzPtQ3PpZv,1E8KriUALZEsWdeXEK1Ppf82yTV9CUESDB,$626832.93
3587375051103233,Alan,Romero,1HzRo7z7YK74wYv6cSRVrks6TheucUeAoK,1AYLejfhTZuyGyqCRhBuepfGvvD9SuAHyX,1LGzDtH8T4oSKdixAM16fjukXHu65yjK5Q,$119167.24
3544885008168172,Diane,Richardson,18qCYUxZm39Jm3uNedSN9PBBEjKtZKvks9,1PZZZmux5iH7XJzsyD5Jqn4m1s652ZC2DC,1Lf2aM67tNhxngABzERAVHzHZWzVm67Yga,$150853.24
30519896127290,Heather,Rose,1ExSYqhtZaUirBr4AA5PuP7dJt677B1Tdi,1BBCaBD9YqRFkKQB8TevKZuDCpnXbnCHZ2,16EfDwxEcCc3vLfyPHNnaPmDVFQQF7z16S,$119234.90
4911055559668755,Irene,Allen,1Bjos86nwK2XXfJuZkv2oXuCB9bF4ciozQ,1C7nEsy1vk7VYRr9Jq28EJVe8W4eDLeVYg,1Cg4GxXnZzrW3ZZZMZgnDZ9hjSap4uPq1M,$218213.97
5010123137451545,Amy,Pierce,1B2ynSb6Jv3eqmruXTsapsEE6T3ncjzKXP,1BbWRp8Rd68bo3X35y3HXuQc7ACAw22poA,1M9J5NTaxxgSGsp8ZpwdkGpiJKAe477iyK,$242781.96
67638648260354225,Janet,Franklin,19zjFBGEqEGtXzJeA5WhkruSe9dVxeboAo,18KGfNLnZ2U93x1dKSE1AHvMxMNe1xiSGW,1PCVj6KfSYK1s6eNXK6Ud3FdPv8htsWZxE,$151299.33
6759711221358396312,Carolyn,Reyes,1LepmzmH14vZr5JAtPY54yMrwqLqffpqHE,18nK3XjHY3wHbEAR5nvT248vF5EqondT2o,1LzqZn6BTc97MR9NGDAbCpk35DXP5N1SVH,$866022.11
3589448789558313,Katherine,Collins,1DvHxeYfCHGeTDzPHxJug8Deaq8AQs1XHV,1JF6PUfbf1mK7AwoZtVZJwDWoG3zm6qaYM,1JTkoEhaMx83fjQwY6G29xkTYtfUoXDxdE,$499460.48
3581948940771612,Nicole,Gomez,14ZSddaPDjxGzqcxHX1MEHgpk8K1MNebm3,1CseY4RVaWcZogZkHjfpbYcMx8MKhPdiQd,1DbjjcRGbyCuxhJHANMi1i3T9tdi6WXg18,$337772.10
3580906363216193,Sharon,Burns,1CbE5hm1YZnpKWdN3ATiTBiFFYZrHqbmjD,17jQxH3ZNMFrnXorHMoe2RgfpnNnYapCBF,16R9x5249nqerXuFyLd6LEEtdJubGunWm1,$652361.00
377420121149822,John,Bradley,1439CamFVz1EZZ5AqBSgAJzivUHDat5Rya,15p85bSW8kPEiunVHg6AJTfAp3ZLJxTUim,1PN4ptRwXk4fy2oB5GCt6Cnuhc36AoWemP,$944516.84
4026494354994664,Russell,Kennedy,167rKtKzQsrpAWdZrk9bD1HG1FA9SfVRtD,1EWFvoCBcrtiKQUo3kUZ9SoyKBk6NWPwFf,1HQNcVQFoP13BqfHZEMkkuD2LFENRwmmqL,$264195.36
372301726309950,Catherine,Martinez,1PCUXWueBNKtngL86zwK9JUHxeyHitPj46,1Meoq8Y2oGio9wGczr1ELDi1nuZEYvRQEF,1LkJkRQ4Wk4Wk2aanB238oHDHZx4aUQtnB,$301637.31
0604111956356804136,Howard,Lawrence,1DtJpGBwtQH6CrhzxxbKz4C6P6Su9NAYEG,17FTCpm33F4JyU33CefUgwBTFmAt5Ayzpd,1NGAwPn5Eoh7hMuekYBrHqx1gFrcSZ71bD,$503040.39
3532861821017247,Cynthia,Mccoy,12bC44SmToGRwNHMAvHGVkAqhbZYNW11iA,1FGvz9mQQZPKH3PjuWGGWebCZF1rX8mp5Y,1KkU2RRc9ECSa3oUworB2xmwoC2d4V4oqR,$329393.35
3548992042150038,Bobby,Medina,1Zn8RiphRiEVkGg3DyKBznYZAxuwz49n4,16Fr7GngFSVmtnM53TmiKk7GECVNtwYaJ7,1EqGb7n479wrssf5848HY9miPp2KAmeWcn,$362280.07
3544482611702371,Edward,Austin,12qTP95FPyfUFxSxoUMwzAthXUaoyvdbow,1NpFNFKNr8uQtr8ucxRsPQzbkijJYpUawY,17bq2zh5myvrzLVyJSfmtPnedKQoSSiAqi,$280762.48
4844523053146539,Melissa,Duncan,1KmACo7aq1gwc9aQKFcJQjacaPh5vCQMef,1FPkHScd16DR3x6sGj2MyzVSdvTPPEraKG,1J4NBDEBaXp2hprcQ9pNkb4aipbG4sa5N6,$376022.90
4844521904123491,Clarence,Barnes,1LZrvYDk1ybwYEPPmWKz8TdXCHng7cwrgH,1B2ZYfZeAoDzF3hf6GJV7KuPMpeWJyKdEk,1JPeJtVL9fgzaXgd7i5CS7WzT26NREzcJM,$489527.78
5610259716160539,Stephanie,Thomas,1C7PnPxcn3h3WzyGsAjvU1bKFov6E4sBxC,1L2gFGzERhGtj8QNzg7wUqSp4KtgqmEaGe,19e4KLmKqCebNMY1VgHxXmLzygdTxayETY,$377015.71
3540910671667757,Kimberly,Moreno,1EFxiNaEWYS73NDPi26HKojjTkxqfVUB3K,182HfNtorxEftpG1xduhhfBRWtcvUTBkgQ,131Meg7qiZpesDT95KjGffEwL1yWZhz5Uz,$124782.93
3576371214748587,Rose,Palmer,17VveoMoce8pNCSAXLhvaVJgYXNsqTnDQU,1Aj7bfXM8gK6otAa2guCX6XqwKeVsoX9eN,1EvRAovebwCZYtQVZmPtH5sqjzzeyfbgGD,$817348.29
3572279124075773,Catherine,Gomez,17xb251EtKd1pixEWXPJtyhsiptFikQTxa,16iQZvFY1rHLQoQzBDsc21Zw6D7hkck96J,1Hmh3sFaTFRQv7B2qVxDEUzLDmGJqNv2xa,$174125.72
3589331705216333,Amanda,Evans,1KQy16V5vjo8sePG1cm41a1pNScUvLyBY7,18zqU97ftQWNEggoA6xeHZ4BbEq2R9DhAr,1HKtZqF7WMHiLrLa1HS3bM7aWXrZdAxmhB,$704364.69
3583077833689786,Gloria,Edwards,12vBRfEieRafU7Axk57woVoisS4BVRoQm8,1FVgVX5qUYEqnrtT4Jq3Wa46frEaHW1xcp,1EtoC1KeuPVtSu2sNkiHCrDMBcA4qz19VC,$152408.35
5560603539045650,Evelyn,Dunn,1NjcUBzybPJKDMsZeLygAcR97p6MYWAzs6,18neCky8ZA7tPvvZ9Cd4v5xze21vUKkY6U,1DyPkEc4hVekXuB9ofj7wdiimrK32woGBb,$247972.24
30115142832377,Antonio,Anderson,161zisy2GPDu1yThCcXuDXYgKB2YRsW1QU,173TNGoNfdbQP8uUHuF1Shsefsik4GCUuv,1PJRhswoXgR3RRqDu59XjELmU6K8tgcToh,$417593.18
3575342161802462,Mildred,Scott,1NFsRCA4ZWQRCxUtnhthfrzoAHwNYLxzj,1BLjM8Ac5qv4FLunJVRRJzDi6CnSZQpBoS,1GwET52aPb2ejydTKiEHZ6BcNSugivJCYF,$522588.87
3557695272394881,Gregory,Flores,1DxESJz94n43hf1strw5oS7EJNCM5Cmhaz,1EJ7MxfFB8XzMEDeh2e1xeaCDpvsdXJrAh,1KhaZrkC7LMQ2mZwwAvnyTXNXqVXNRQMzG,$153992.92
201636005053481,Mary,Mendoza,1Pef84ttztaWMFb15sS1CYKaZoxsvJKn77,12GLG9F3CMwLJ8mhvWdqLAr3Kt3GpY1qce,188VUcAvMtdGXZw52D5h3e7BEG3NyFGDCE,$966973.67
30286063823131,Sandra,Mccoy,16Dm9he243KYxLi4h81n6DcTg4YGNuTBK9,138aBbwW14qtEUGoyDTEUPYGWtDYQAhuBU,1JP8QRGmJ6csb8aR4roCdetu92Xon3S97z,$201473.12
4175009837704214,Katherine,Perkins,1QDquZYoH6Cw53SWfA6JDERiiDge9isS5X,14BFvSATH2nhznmkizD4YqBiYckYdT314S,1Q2Pe3f96ZSugh9NVf7byoymsTyKJfJpzW,$665555.85
3563273230970564,Amy,Evans,14q2uUsFGXh5YmdebYJ8fRaScJmz3qTmtt,183znouvBGJRZto7xr5X54JgzPC6LaUtmG,1Dqks4yMQHNhGz2Vs1Shup7mgNUu9RTpg,$352151.01
3539479812016715,Teresa,Evans,1HYE7Dhx3cwhiGC3p9a2cfV78Gvzcau9Hz,15C7vwKZseSZz8XKYSees2vFXBrGsdg7oU,1Cp2gfAQ8JxtgLB64TBCDxKMrg7WBAasKc,$396731.20
5567633106275094,Ryan,Knight,16vgR7qtzTKp7rcD1pV2FQKYjp18rLAETM,1LCCb5NC9kEb2fhEiJwcBYuei52YKSabf5,18iLTRUEzQga8A4FEcZLB9Gn824J4kHueV,$885301.34
3587748064972978,Linda,Wilson,1EoksvMwd623sU7VtduvT9yfy9acASo81w,124KcJT93YYxLRZjQWeBZ1xXJgtrpwwa5B,1E4x9Ep8HwYWHyix5Q8UuSAbAagKJkNxHa,$571709.68
3552832772914786,Maria,Alexander,1EEeUo5gCq2t2GvdWm5EhXQLuWEkxJQmLi,14jp41E6wHwDHCDqdF79QVnZBiUa9QxFaF,12LvEbMgEerHP1TMXiWy83PFTKbXgnroUy,$350851.17
3580475182879680,Joseph,Phillips,1Ate9AgDJLQkAFrzhKFMjPmos1YiGPqcQm,1Hieve9AfntPchqt6b9yyKiBTZb2Yay8FJ,18ijk57L6Fqwmb1tFfLyW5YiLviMDibVx2,$952206.61
3529215375468923,Phillip,Lynch,16BNN76HhdjtRKVkbQqG7TUpWh8yC9gsuo,1JsLvVHje4cfEJwJTp18UM6nDSPNSBjfpS,1Cyq6E46UjN8u9TGX4vCzUwz71qvfFaUnS,$560647.85
3539110515041706,Maria,Harrison,1EG5YyyAWMFvooP4WdZ9AmvnwLuPsDTPrj,1EjD1yGKYQ9TB76ozN9Z8soMUpnG252Xys,14RVdpj8oGPJFHjBSrh7tSQiRJKSDxQe4W,$906095.23
5602253554033833,Sarah,Wilson,1AifqN8LxEbrnLCZCNucAoJsoK76RsGw6U,197QBLN4jT2mBeEjjm9ZM8x8oYfzF8paUT,1PUKs1DwpnJbvsPA1xELpu2AS6deR14GN4,$473313.45
3561804931879860,Susan,Hunter,1MUjukNVQCLyqrAEL3V3PFCxAcu4BXRjax,15mvqXRbXxSTSYtaYEZ8LDApmzz1myMRgN,17h1X5JHWh2CYbEgXHAqM8JVHJZZqmsecW,$746388.16
36328443686004,Gerald,Walker,1D2K2xxvTPTwgCde1bKE7oy9uwCYBobwsa,1F7T2Xk95Vns2Dz5Dxhzr4CxzW7WiaiPip,18qByaPYQ3ycJgSVSRtQbgYtBuUCkosFQV,$141085.21
374622246488174,Henry,Grant,1BwBzgAnPUyYVogaR8bpwmks8kKm353tcH,1GcWcyMTu91Aa8Fzfg4SYUKnYdbaWEq5qF,13mDqpqP9qkKQ1ENnhVcGU66hHvWZTTU5P,$899421.48
3574118011674991,Stephanie,Lewis,16pMviK7dyuSG1SfoUxqUTG4c9GwHrLo2o,1L3PMBDJqkkqa1LiqT9AG4CeF3dK4bexVc,12mRp8u9mbcqxLs1ThXLxmRfdHH2dVhXuA,$479845.17
493699091820592030,Amanda,Robertson,1G7eWt1mXh7gQGBca3dyFjCCrokXHfxQiN,1MMBhcqXDXCVmcgPYfZS9XNobtZDaPES2r,1j1evEGg12VWNicSQKrnajMWZdkNEdiyK,$354646.89
56105148835264170,Larry,Foster,1MCiW7ND26ZobYTSurdx1GZPmHDPzYdZxa,17ipZLV5Dw6zDaq993N4LTzw8QBKKHKqHb,1NejnEgXvTM6qmTk3Kjwrtu75NjbgQJ7Qh,$775206.61
5048371489365898,Louise,Rivera,19kjaQ6NKstYFURwPYJ8K2jT4K53U1h3hA,1B1qA1bMbg9NxFUZfJbQqJv4zvvmZAMhvs,1Ds2UfkpfwXwQR7S371z56c4GZyLbRJ2Yo,$641896.50
67634829085483969,Charles,Burton,1tFWzGHVxhaRSkFF1Fn4AUKLQfSGmSNWS,1E4oc4HW7MfxP6neCZpiAvHmSciy5suhyr,179rVmzPKLyfPLKwk47nXDRtH5bUS1gEVH,$953190.89
5225738379948022,Rebecca,Woods,1EUBY3T7eFPZRZ4cAPFSQPtK48V5yf311x,17z4xgArrPEDabkQ7XVQMeJez7wca32Sae,18e3RKxWYusrdjE6ceJbsD44mQRt4ZkSVj,$292743.63
633110008568398638,Jane,Cox,1HwtoMWLCx2ihnRfWaJtZiKH2VRUPfWX8m,1CYff4FyPjo7h9c5shp7en9RzcLgrjZtfG,191weKUACvLJoRh9aVfyJa8pmtKKzVbSKR,$659379.26
3565308106897513,Ronald,Jordan,15ZLX7UeGYKhRcEoSm3Bnhv4qRiqyWjVqP,1kJPuFALEjeoPtN5YLEPTeZ6v1SZyukic,1Amz36bfLm1rtomXFBgWvdJbhqxNwZKcrp,$14092.39
3536073080860970,Brandon,Walker,1BUj24nNVF1JqKJdJ1Jb12fJSwoufv5Xjz,178iWP3E1yVXZRdJjiBpHjhiKX8Tq1PrHp,1BewwbX4YhPEPviBSxrfQDJ2mfzg4DHWfU,$719692.49
5358892453751106,Carl,Simmons,1Dt816xaZN11gXTyTbw3rqSVrK3fd5SU56,17LJXt939qaiZtoVMfbkU98h5sA3aiTTW6,1KvBKQwKbCoeuvQ4bovR7uUVTQsETztFQi,$285346.16
50187328931220607,Aaron,Medina,19gbbQakFoyTqrtBcMG8nphwAWqbEdbWKc,19SCfuM2b4XVapWjZ4vdz5LFhuPoxcvQ95,1KQSoYxxYAXJ8nBPyKSmjkUL3cyjCskCBh,$572287.09
4966852777638,Jose,Powell,16WQeD3naZeXFqjzvWrGH6BYWAHK2VNZ54,1HQLPiWUmnQRR4Su3JJfiqczGwuUAHEajd,1CzbDM1sZFK9cqoB6CX6U4zSc3tURnx8V6,$16294.15
5002350974307338,Kevin,Mills,1DUU7vp2TCi6StUC4NaVj5sRcL1WKWoyad,13gBgXvrn87Bc3yxYaJC1jDpN9p9NbSrzq,1KUqmcN1JDGfMiuAvAD4UXwsimLabi1837,$996542.78
3556484929896510,Jennifer,Garrett,1KoukM9wNyARdKt3vvWavT6aBW1ohSoftm,1CCPcCgd3Jnjt4vhB9rYbTUAXAS1YgCvne,1FwnWBsV5gR8HTz9did3DAjEGSR7dCfSyB,$311668.27
374622082110346,Lillian,Cunningham,1KodWRSUjEk2TccgXRha3N3awDFij2gzXc,15S4kyXRzfC5J2jvMs2SNgnpLbs8w4Xv8j,15pojaGH7DzxASuf5FfxhX9L2nVguHraJ2,$171349.91
3529328695567298,Raymond,Phillips,1q5atczZRs5pjKXMEKdzCQf5UuNBb1L1C,1PYNr5SAYarHkpyQtrv6xjegL3GfMetBqp,19ETerZhZb1rkwT3f8gzm2kd9ubxCepM7N,$690043.26
372301445347562,Eugene,Barnes,1HC5ZS7QADBwLtDz6jLAZfya5TPZDWKDyq,19p3XrbvTpPUix3FEPVXLGEAZnaZgkPfVc,13doivyUN7CCi8fDZ6hNx4CfU1DzDFtvWW,$569170.54
374288283857950,Nancy,Stephens,139uFymDb56KU2MBCvYzeAzwRhE8xtTopD,15hYxeURbziTf2qVvqPoKpFZ3ayA4rB8J4,1KrciM8hzNnYCzzEd8gi1c5C1eWqxqLpN8,$940434.54
201729982314941,Angela,Lynch,1Hwty8eKLDm5HZkuETYyx5LgnQfSdMWQgX,1JUwDGFfd5eKzDFXkySxmhGfDxS2XRKp2x,1AGd55XgAcMerWYPnXGjbeJ9ULSiRigNB4,$771544.95
5048374137922516,Teresa,Marshall,13eDYPBvjFTDmwN6mtog14VtQZXWzUtH2C,1HXxJs7zCVbfYd6aHHqS3ANnVkmxhfcfQR,14r2ez33X1NQc2zk2azKWBSr7AroDLt9cp,$768795.73
67599254512812701,Henry,Cole,1KU9iE9bhaVCJBJkgRU3SuaSuQ9x5a22DR,1D3dnxPqY39zg6qnnprGw7kGoW5fZRrcPg,1HqcYFGAUiMC2F1qkyj1QyzMkV5erEAbNM,$42303.43
201414493576805,Eric,Watkins,16NhpqjhfFmJLxS6B6sn3MprLatTje1jQx,1MFeuoXvuL5cigahgWkhKj4jTETKuhz8Cg,1FHvNDwYhctwA5E6caGHxG9AUcyVAHcoNM,$782485.03
337941824206147,Randy,Brooks,1AjeCeJVsctSAr814gzBHUZJJiBzXUhWop,15E3DeLyxevN1xRB1EtjVimjTxFQwgfe9J,1GWjZ9xJBma87H92SQFtTUQdAC55Srz1Yh,$363492.24
201802032757540,Andrew,Graham,1KimYToxvxR5MH6qHNngsdS5hjb3CSkTZS,1FtiqeVGcxZR3Fpeitiij3w5hd1wFE8mEh,1JnwD4ooN8bg8XSpguxTsioTP9jY3a6EGE,$577011.85
3567669500185807,Jose,Robertson,1AbRhhkDQYhRhRxddSAeFjVicUsM3YHUhm,11hC8qfGhdZX2uczg4tEpCbLf9TzGBwta,1JjSeipfnxdRTdPgqQiT8HKBSmnmLiR6ba,$129553.87
4327920374480371,Craig,Wood,18XyNWYL7apTPwqz3p58kvhgYiqsaFTZkh,19TEgTyUZ4hP4FuQrtA96bHTNgwZFtDayh,1DtEDdhHXwBwjPdpXxfi4tgoCWU5QeSfvU,$997205.14
3542387074616269,Jeremy,Hicks,1Q7PY7HBBN1U2t5V9rHQbcdi4JjbyZbabB,1Kt6DqikEAmj7z6vG1GvT1iMFXzcC4V7cZ,16ohf3ezudiF8e6ZKu1gKqExPTrPX87A8Y,$234264.26
3566386047765519,Amanda,Carr,1GiEDQ3apRwULGhQvU71QLg6vBcvyWhrgm,15FMrcDWYSVa1EXrCTeYfW4hv2arTSnMjG,1HnW9DquaGrvWoiqRpi228kRNC4cVgPgLT,$828570.81
560223767067854040,Brian,Stanley,1PLjEP136Ngtkwjako784LkrUr145HK2yK,1B1T94TmLSboWrPhsm84y27HYFpevzRh3X,1G9H1k4AhxUo3AJtCa13dZ51qxa9Srnx9K,$210745.69
30546886000997,Jimmy,Ramos,1AoCU9wq9iJK5WSq4WHu8jdZruNdUtreAJ,1ESwjCmh4baK6hW5MZAF4PRoFuCZ9TRM6Q,129QFoFfKL1owY83oBj26jwgrCPNNrRkaw,$990506.53
630404136468958986,Lori,Alvarez,14U9gtXK8dUxkgpUzDNZKPiHyGw3LnZPW6,18APGaB2mRQK23yzjHUjhL9MYGShqSbgcf,13r6KiJBkKU6czm2JcuZ9SVnYL2dLWJGde,$149770.27
6333031664641907279,Norma,Perry,1K9gAGALsmPM1cmRZAWjF7KSdSx5i2MmJS,1FJaht5yFQXRaeiCSuQVVXRevgQsmqn4TX,1CzGVrX7ptxq4TsDEPLWPiVKmmv1HNTRNX,$4285.82
